x-box	y-box	width	high	onpix	x-bar	y-bar	x2bar	y2bar	xybar	x2ybr	xy2br	x-ege	xegvy	y-ege	yegvx	class
0.0	0.0	1.0	0.0	0.0	4.0	7.0	5.0	3.0	7.0	6.0	10.0	3.0	8.0	2.0	11.0	11
6.0	10.0	9.0	8.0	7.0	6.0	7.0	5.0	5.0	6.0	5.0	8.0	3.0	7.0	7.0	10.0	8
2.0	7.0	4.0	4.0	1.0	7.0	15.0	1.0	5.0	7.0	11.0	8.0	0.0	8.0	0.0	8.0	20
3.0	9.0	5.0	6.0	5.0	7.0	8.0	7.0	5.0	8.0	7.0	5.0	3.0	8.0	3.0	7.0	4
3.0	4.0	5.0	3.0	3.0	9.0	6.0	4.0	6.0	10.0	4.0	6.0	2.0	8.0	3.0	8.0	4
11.0	15.0	11.0	8.0	6.0	9.0	11.0	6.0	4.0	4.0	6.0	9.0	10.0	12.0	2.0	7.0	13
1.0	0.0	2.0	1.0	0.0	7.0	9.0	3.0	2.0	7.0	12.0	8.0	2.0	10.0	0.0	8.0	22
6.0	10.0	9.0	8.0	5.0	8.0	8.0	3.0	5.0	10.0	5.0	6.0	6.0	8.0	2.0	7.0	14
1.0	0.0	1.0	1.0	0.0	6.0	7.0	6.0	7.0	7.0	6.0	13.0	0.0	8.0	4.0	10.0	3
5.0	11.0	8.0	8.0	5.0	10.0	7.0	3.0	7.0	11.0	2.0	6.0	3.0	7.0	4.0	10.0	18
4.0	7.0	6.0	6.0	6.0	7.0	8.0	5.0	6.0	6.0	4.0	7.0	4.0	7.0	7.0	5.0	4
5.0	10.0	6.0	8.0	4.0	6.0	6.0	2.0	7.0	7.0	6.0	10.0	0.0	9.0	4.0	8.0	9
4.0	7.0	6.0	5.0	4.0	9.0	8.0	2.0	5.0	13.0	5.0	6.0	2.0	9.0	2.0	9.0	6
5.0	7.0	5.0	5.0	3.0	7.0	10.0	2.0	7.0	11.0	9.0	5.0	1.0	11.0	3.0	5.0	20
5.0	7.0	7.0	5.0	5.0	10.0	6.0	3.0	7.0	11.0	3.0	6.0	4.0	6.0	6.0	11.0	2
0.0	0.0	1.0	0.0	0.0	12.0	4.0	6.0	3.0	12.0	4.0	11.0	0.0	7.0	0.0	8.0	10
3.0	4.0	4.0	3.0	2.0	7.0	6.0	7.0	5.0	6.0	6.0	10.0	3.0	8.0	4.0	9.0	7
4.0	9.0	6.0	7.0	4.0	5.0	8.0	6.0	6.0	8.0	8.0	15.0	3.0	10.0	4.0	9.0	3
3.0	5.0	3.0	6.0	3.0	9.0	6.0	6.0	3.0	8.0	6.0	11.0	3.0	9.0	5.0	8.0	17
3.0	9.0	3.0	6.0	2.0	1.0	14.0	4.0	3.0	12.0	10.0	5.0	0.0	8.0	1.0	6.0	6
3.0	9.0	5.0	7.0	3.0	7.0	9.0	4.0	2.0	7.0	13.0	8.0	2.0	10.0	0.0	8.0	22
5.0	5.0	5.0	4.0	2.0	5.0	12.0	3.0	7.0	12.0	9.0	4.0	1.0	11.0	1.0	5.0	20
3.0	7.0	4.0	5.0	2.0	7.0	7.0	4.0	14.0	9.0	6.0	8.0	0.0	8.0	8.0	8.0	26
4.0	7.0	4.0	5.0	1.0	1.0	14.0	5.0	3.0	12.0	9.0	5.0	0.0	8.0	2.0	6.0	6
6.0	10.0	6.0	5.0	3.0	7.0	9.0	2.0	7.0	12.0	6.0	6.0	2.0	9.0	4.0	6.0	20
2.0	6.0	2.0	4.0	1.0	0.0	1.0	5.0	6.0	0.0	0.0	7.0	0.0	8.0	0.0	8.0	12
5.0	10.0	7.0	7.0	5.0	6.0	8.0	8.0	5.0	5.0	6.0	12.0	5.0	9.0	7.0	3.0	21
5.0	11.0	6.0	8.0	6.0	6.0	7.0	7.0	6.0	7.0	6.0	11.0	3.0	8.0	3.0	9.0	8
1.0	0.0	2.0	1.0	0.0	8.0	6.0	11.0	4.0	7.0	12.0	8.0	3.0	10.0	0.0	8.0	21
2.0	1.0	2.0	2.0	1.0	7.0	7.0	8.0	5.0	6.0	6.0	7.0	2.0	8.0	7.0	10.0	2
4.0	11.0	6.0	8.0	6.0	6.0	7.0	2.0	7.0	7.0	7.0	10.0	6.0	5.0	8.0	7.0	24
3.0	4.0	5.0	3.0	2.0	7.0	7.0	1.0	8.0	10.0	6.0	8.0	2.0	8.0	3.0	7.0	24
2.0	9.0	3.0	7.0	2.0	8.0	7.0	0.0	7.0	13.0	6.0	9.0	0.0	8.0	1.0	8.0	9
2.0	2.0	3.0	3.0	1.0	10.0	6.0	2.0	6.0	12.0	4.0	9.0	0.0	7.0	1.0	7.0	10
4.0	6.0	6.0	4.0	7.0	8.0	7.0	5.0	2.0	6.0	7.0	8.0	5.0	10.0	9.0	8.0	2
2.0	4.0	4.0	5.0	1.0	8.0	6.0	3.0	1.0	7.0	0.0	8.0	2.0	6.0	1.0	8.0	1
2.0	6.0	4.0	4.0	0.0	9.0	10.0	2.0	2.0	6.0	12.0	8.0	1.0	11.0	0.0	8.0	25
4.0	5.0	4.0	6.0	3.0	5.0	11.0	8.0	4.0	7.0	3.0	9.0	3.0	7.0	6.0	11.0	18
5.0	9.0	6.0	6.0	4.0	7.0	7.0	8.0	6.0	6.0	6.0	11.0	4.0	8.0	4.0	9.0	3
3.0	8.0	5.0	7.0	5.0	7.0	7.0	4.0	3.0	6.0	6.0	8.0	6.0	8.0	1.0	8.0	21
8.0	10.0	8.0	8.0	5.0	3.0	12.0	3.0	3.0	10.0	11.0	8.0	3.0	9.0	2.0	6.0	22
4.0	8.0	6.0	6.0	6.0	6.0	8.0	6.0	8.0	6.0	4.0	11.0	3.0	8.0	6.0	9.0	5
4.0	9.0	6.0	6.0	8.0	9.0	6.0	4.0	4.0	7.0	7.0	8.0	8.0	8.0	8.0	7.0	2
4.0	9.0	6.0	7.0	8.0	8.0	8.0	5.0	1.0	7.0	7.0	8.0	8.0	9.0	4.0	9.0	15
7.0	11.0	10.0	8.0	12.0	8.0	7.0	4.0	5.0	7.0	6.0	6.0	8.0	10.0	10.0	5.0	14
5.0	9.0	5.0	6.0	2.0	5.0	9.0	9.0	2.0	7.0	3.0	11.0	4.0	8.0	2.0	11.0	11
4.0	9.0	6.0	7.0	7.0	7.0	7.0	3.0	6.0	8.0	7.0	10.0	7.0	10.0	7.0	5.0	12
3.0	4.0	4.0	5.0	3.0	8.0	8.0	5.0	1.0	8.0	8.0	10.0	2.0	9.0	4.0	8.0	17
5.0	10.0	5.0	8.0	4.0	3.0	11.0	2.0	3.0	9.0	11.0	8.0	2.0	11.0	1.0	8.0	22
3.0	3.0	4.0	4.0	2.0	7.0	12.0	3.0	6.0	7.0	11.0	8.0	2.0	11.0	1.0	8.0	20
1.0	4.0	0.0	2.0	0.0	7.0	7.0	1.0	7.0	7.0	6.0	8.0	0.0	8.0	2.0	8.0	9
10.0	14.0	11.0	8.0	5.0	13.0	1.0	5.0	3.0	13.0	1.0	9.0	6.0	3.0	1.0	9.0	13
2.0	1.0	3.0	3.0	2.0	7.0	7.0	6.0	6.0	6.0	5.0	5.0	2.0	8.0	3.0	7.0	4
2.0	1.0	3.0	2.0	2.0	8.0	7.0	5.0	5.0	7.0	6.0	5.0	2.0	8.0	6.0	9.0	2
4.0	9.0	4.0	7.0	1.0	0.0	0.0	6.0	6.0	0.0	0.0	5.0	0.0	8.0	0.0	8.0	12
4.0	7.0	6.0	6.0	7.0	8.0	8.0	5.0	5.0	7.0	6.0	8.0	7.0	7.0	9.0	6.0	2
7.0	11.0	6.0	6.0	3.0	8.0	11.0	5.0	6.0	4.0	5.0	9.0	5.0	8.0	2.0	7.0	14
5.0	8.0	7.0	6.0	4.0	7.0	8.0	8.0	6.0	4.0	7.0	13.0	5.0	8.0	4.0	8.0	3
9.0	11.0	6.0	15.0	6.0	5.0	11.0	3.0	3.0	12.0	8.0	6.0	3.0	9.0	11.0	5.0	26
3.0	2.0	4.0	3.0	3.0	7.0	7.0	5.0	6.0	6.0	6.0	6.0	2.0	8.0	7.0	10.0	2
5.0	9.0	4.0	4.0	2.0	7.0	8.0	4.0	7.0	10.0	5.0	11.0	1.0	8.0	7.0	8.0	5
2.0	5.0	3.0	4.0	2.0	6.0	9.0	4.0	5.0	10.0	9.0	6.0	2.0	10.0	3.0	6.0	6
3.0	9.0	4.0	7.0	4.0	10.0	6.0	2.0	5.0	9.0	4.0	6.0	3.0	7.0	7.0	8.0	10
3.0	9.0	3.0	6.0	4.0	5.0	9.0	8.0	3.0	7.0	5.0	8.0	2.0	7.0	5.0	11.0	18
1.0	0.0	2.0	0.0	0.0	7.0	6.0	9.0	0.0	7.0	8.0	8.0	5.0	6.0	0.0	8.0	13
3.0	5.0	4.0	7.0	1.0	10.0	14.0	1.0	6.0	4.0	11.0	9.0	0.0	8.0	0.0	8.0	20
8.0	9.0	8.0	7.0	6.0	2.0	12.0	2.0	3.0	10.0	10.0	8.0	7.0	11.0	2.0	7.0	23
1.0	7.0	2.0	5.0	1.0	13.0	3.0	8.0	4.0	13.0	4.0	12.0	1.0	6.0	0.0	8.0	10
3.0	6.0	4.0	5.0	3.0	8.0	7.0	7.0	5.0	6.0	4.0	9.0	2.0	8.0	4.0	9.0	17
3.0	5.0	4.0	8.0	2.0	11.0	3.0	11.0	3.0	12.0	8.0	13.0	1.0	6.0	0.0	8.0	10
6.0	9.0	9.0	8.0	10.0	9.0	7.0	4.0	4.0	8.0	4.0	7.0	8.0	10.0	7.0	4.0	18
10.0	15.0	9.0	8.0	6.0	9.0	7.0	2.0	7.0	10.0	6.0	8.0	4.0	7.0	7.0	8.0	6
3.0	2.0	4.0	4.0	3.0	7.0	8.0	5.0	5.0	7.0	7.0	6.0	5.0	10.0	2.0	5.0	14
5.0	7.0	7.0	6.0	9.0	5.0	8.0	5.0	3.0	6.0	5.0	8.0	11.0	7.0	6.0	8.0	13
2.0	4.0	4.0	3.0	2.0	8.0	9.0	4.0	3.0	12.0	5.0	4.0	1.0	10.0	2.0	9.0	16
4.0	7.0	6.0	5.0	5.0	7.0	9.0	6.0	5.0	8.0	6.0	8.0	3.0	10.0	8.0	10.0	6
2.0	3.0	3.0	2.0	1.0	5.0	11.0	3.0	4.0	10.0	8.0	3.0	0.0	9.0	3.0	6.0	16
5.0	8.0	7.0	6.0	3.0	8.0	7.0	2.0	8.0	10.0	4.0	7.0	3.0	8.0	4.0	8.0	24
4.0	7.0	6.0	5.0	3.0	6.0	10.0	1.0	6.0	13.0	7.0	5.0	1.0	10.0	2.0	8.0	6
5.0	6.0	7.0	5.0	7.0	7.0	8.0	6.0	3.0	7.0	7.0	8.0	6.0	11.0	7.0	8.0	7
3.0	8.0	5.0	6.0	3.0	4.0	10.0	7.0	6.0	10.0	10.0	9.0	3.0	9.0	1.0	8.0	21
3.0	7.0	5.0	5.0	3.0	8.0	6.0	7.0	4.0	7.0	5.0	8.0	3.0	8.0	3.0	7.0	15
2.0	2.0	3.0	3.0	2.0	8.0	7.0	6.0	6.0	7.0	6.0	8.0	6.0	8.0	3.0	7.0	8
3.0	4.0	4.0	3.0	1.0	4.0	11.0	2.0	7.0	11.0	10.0	5.0	1.0	11.0	2.0	5.0	25
6.0	9.0	8.0	8.0	7.0	7.0	7.0	2.0	4.0	7.0	8.0	10.0	8.0	7.0	4.0	8.0	1
3.0	3.0	5.0	4.0	1.0	7.0	11.0	2.0	2.0	7.0	12.0	8.0	1.0	11.0	0.0	8.0	25
10.0	12.0	9.0	6.0	4.0	5.0	9.0	3.0	8.0	9.0	7.0	9.0	6.0	6.0	3.0	6.0	11
3.0	5.0	6.0	4.0	3.0	9.0	7.0	1.0	9.0	10.0	4.0	7.0	2.0	8.0	3.0	8.0	24
8.0	10.0	6.0	5.0	3.0	8.0	5.0	4.0	4.0	9.0	4.0	6.0	4.0	7.0	5.0	8.0	7
3.0	6.0	4.0	4.0	3.0	7.0	5.0	10.0	1.0	7.0	8.0	8.0	7.0	5.0	0.0	9.0	13
4.0	8.0	5.0	6.0	2.0	7.0	7.0	7.0	8.0	6.0	6.0	8.0	2.0	7.0	6.0	11.0	7
2.0	3.0	4.0	2.0	2.0	6.0	9.0	2.0	8.0	11.0	7.0	8.0	2.0	8.0	4.0	7.0	5
4.0	8.0	6.0	7.0	6.0	7.0	6.0	5.0	5.0	7.0	7.0	7.0	3.0	9.0	8.0	11.0	12
2.0	1.0	2.0	1.0	2.0	8.0	8.0	5.0	5.0	7.0	6.0	8.0	3.0	8.0	2.0	7.0	8
3.0	3.0	4.0	4.0	2.0	7.0	7.0	3.0	14.0	9.0	6.0	8.0	0.0	8.0	8.0	8.0	26
5.0	9.0	6.0	7.0	5.0	7.0	8.0	13.0	1.0	7.0	6.0	8.0	3.0	8.0	0.0	8.0	8
2.0	1.0	2.0	1.0	1.0	7.0	6.0	10.0	0.0	7.0	8.0	8.0	6.0	6.0	0.0	8.0	13
4.0	6.0	5.0	4.0	3.0	5.0	9.0	5.0	5.0	10.0	8.0	7.0	2.0	8.0	5.0	9.0	7
6.0	11.0	9.0	8.0	7.0	6.0	6.0	1.0	6.0	9.0	6.0	10.0	5.0	7.0	5.0	8.0	11
0.0	8.0	0.0	5.0	0.0	7.0	7.0	4.0	4.0	7.0	6.0	8.0	0.0	8.0	0.0	8.0	9
2.0	1.0	3.0	2.0	2.0	7.0	7.0	5.0	7.0	7.0	6.0	8.0	2.0	8.0	5.0	10.0	5
9.0	11.0	9.0	6.0	5.0	1.0	10.0	3.0	4.0	11.0	12.0	9.0	8.0	11.0	1.0	5.0	23
2.0	3.0	3.0	4.0	3.0	8.0	9.0	5.0	1.0	5.0	7.0	10.0	2.0	9.0	5.0	10.0	17
2.0	7.0	3.0	4.0	2.0	5.0	10.0	8.0	4.0	7.0	4.0	9.0	3.0	7.0	5.0	11.0	18
4.0	5.0	7.0	4.0	4.0	5.0	7.0	2.0	8.0	10.0	9.0	10.0	3.0	8.0	4.0	6.0	11
6.0	11.0	4.0	6.0	2.0	9.0	6.0	6.0	5.0	13.0	5.0	9.0	2.0	8.0	4.0	9.0	9
6.0	8.0	9.0	7.0	11.0	9.0	6.0	5.0	5.0	8.0	6.0	8.0	11.0	12.0	8.0	6.0	23
4.0	10.0	7.0	8.0	8.0	10.0	8.0	1.0	6.0	9.0	5.0	5.0	3.0	8.0	7.0	6.0	9
2.0	3.0	4.0	2.0	2.0	7.0	7.0	2.0	5.0	10.0	5.0	8.0	3.0	7.0	2.0	8.0	8
4.0	6.0	7.0	6.0	6.0	7.0	10.0	6.0	6.0	8.0	7.0	8.0	5.0	9.0	7.0	9.0	2
2.0	1.0	3.0	2.0	1.0	8.0	2.0	2.0	1.0	7.0	2.0	8.0	2.0	7.0	2.0	7.0	1
7.0	9.0	5.0	13.0	4.0	6.0	9.0	3.0	3.0	12.0	6.0	5.0	3.0	8.0	8.0	8.0	10
4.0	6.0	5.0	4.0	4.0	7.0	7.0	6.0	5.0	6.0	5.0	6.0	3.0	8.0	3.0	7.0	4
2.0	4.0	4.0	2.0	1.0	11.0	2.0	3.0	2.0	9.0	2.0	9.0	1.0	6.0	2.0	8.0	1
5.0	6.0	6.0	8.0	4.0	8.0	7.0	12.0	2.0	6.0	9.0	8.0	8.0	6.0	0.0	8.0	13
5.0	11.0	4.0	6.0	3.0	5.0	9.0	4.0	4.0	9.0	7.0	9.0	3.0	9.0	8.0	8.0	3
4.0	10.0	5.0	7.0	2.0	3.0	13.0	8.0	2.0	11.0	7.0	3.0	1.0	10.0	4.0	8.0	16
4.0	10.0	5.0	9.0	5.0	8.0	7.0	8.0	5.0	6.0	7.0	8.0	3.0	8.0	4.0	9.0	17
4.0	8.0	6.0	7.0	6.0	9.0	9.0	2.0	6.0	7.0	5.0	6.0	2.0	5.0	7.0	7.0	24
6.0	11.0	9.0	8.0	7.0	5.0	9.0	5.0	1.0	7.0	9.0	8.0	8.0	11.0	0.0	7.0	23
4.0	6.0	6.0	5.0	6.0	7.0	7.0	4.0	4.0	7.0	6.0	8.0	6.0	10.0	7.0	7.0	22
4.0	6.0	4.0	8.0	4.0	7.0	9.0	4.0	4.0	8.0	10.0	11.0	3.0	9.0	6.0	8.0	17
8.0	13.0	5.0	7.0	3.0	6.0	10.0	6.0	9.0	11.0	8.0	10.0	2.0	8.0	5.0	9.0	3
5.0	9.0	5.0	6.0	3.0	2.0	11.0	2.0	3.0	10.0	11.0	8.0	2.0	11.0	1.0	8.0	22
6.0	13.0	6.0	7.0	5.0	11.0	5.0	4.0	6.0	10.0	4.0	7.0	5.0	9.0	6.0	10.0	4
2.0	3.0	4.0	2.0	2.0	8.0	7.0	3.0	5.0	10.0	6.0	8.0	3.0	8.0	2.0	8.0	8
5.0	8.0	8.0	6.0	4.0	6.0	8.0	1.0	8.0	10.0	9.0	9.0	2.0	9.0	3.0	7.0	24
4.0	11.0	6.0	8.0	4.0	8.0	8.0	8.0	8.0	8.0	7.0	2.0	3.0	7.0	4.0	8.0	4
2.0	3.0	3.0	2.0	2.0	5.0	10.0	3.0	4.0	10.0	8.0	4.0	1.0	9.0	3.0	7.0	16
3.0	6.0	5.0	4.0	3.0	3.0	9.0	2.0	6.0	10.0	11.0	11.0	3.0	8.0	2.0	6.0	11
4.0	10.0	6.0	7.0	4.0	7.0	8.0	3.0	7.0	10.0	5.0	7.0	2.0	6.0	5.0	8.0	19
1.0	11.0	0.0	8.0	1.0	7.0	7.0	5.0	3.0	7.0	6.0	8.0	0.0	8.0	0.0	8.0	9
2.0	1.0	3.0	1.0	0.0	7.0	9.0	4.0	2.0	7.0	13.0	8.0	2.0	10.0	0.0	8.0	22
3.0	5.0	5.0	4.0	2.0	7.0	11.0	1.0	8.0	6.0	11.0	8.0	1.0	11.0	2.0	8.0	25
2.0	0.0	2.0	1.0	1.0	7.0	8.0	3.0	0.0	7.0	8.0	8.0	6.0	10.0	0.0	8.0	23
5.0	10.0	6.0	8.0	2.0	6.0	7.0	7.0	10.0	6.0	6.0	15.0	1.0	8.0	4.0	9.0	3
2.0	4.0	3.0	2.0	2.0	5.0	10.0	4.0	4.0	10.0	8.0	4.0	1.0	10.0	3.0	7.0	16
4.0	9.0	5.0	6.0	2.0	7.0	4.0	0.0	9.0	9.0	2.0	10.0	0.0	7.0	2.0	8.0	12
5.0	10.0	7.0	8.0	10.0	8.0	9.0	5.0	3.0	6.0	7.0	7.0	7.0	9.0	9.0	8.0	8
3.0	3.0	5.0	2.0	2.0	6.0	11.0	2.0	5.0	13.0	7.0	4.0	1.0	9.0	1.0	7.0	6
3.0	8.0	5.0	6.0	6.0	8.0	7.0	4.0	4.0	6.0	7.0	8.0	7.0	9.0	5.0	6.0	21
3.0	4.0	4.0	2.0	2.0	5.0	7.0	4.0	7.0	7.0	6.0	10.0	6.0	8.0	4.0	9.0	11
1.0	0.0	2.0	1.0	0.0	7.0	7.0	4.0	5.0	7.0	6.0	8.0	2.0	8.0	4.0	8.0	24
3.0	8.0	4.0	6.0	4.0	6.0	10.0	7.0	3.0	7.0	4.0	9.0	2.0	7.0	5.0	11.0	18
1.0	0.0	1.0	1.0	0.0	7.0	6.0	6.0	3.0	7.0	6.0	8.0	2.0	8.0	3.0	8.0	15
8.0	13.0	6.0	8.0	3.0	9.0	3.0	4.0	5.0	9.0	2.0	9.0	4.0	6.0	5.0	9.0	19
2.0	8.0	3.0	5.0	1.0	9.0	14.0	1.0	6.0	5.0	11.0	9.0	0.0	8.0	0.0	8.0	20
5.0	11.0	8.0	8.0	7.0	10.0	10.0	3.0	3.0	5.0	9.0	7.0	8.0	10.0	1.0	8.0	23
3.0	7.0	3.0	5.0	2.0	7.0	7.0	13.0	2.0	5.0	6.0	8.0	5.0	8.0	0.0	8.0	14
4.0	6.0	6.0	6.0	6.0	6.0	9.0	5.0	3.0	6.0	4.0	8.0	7.0	8.0	4.0	9.0	14
2.0	2.0	3.0	4.0	1.0	10.0	6.0	2.0	7.0	12.0	3.0	8.0	1.0	6.0	1.0	7.0	10
4.0	8.0	5.0	6.0	4.0	7.0	7.0	3.0	8.0	5.0	6.0	8.0	3.0	8.0	6.0	8.0	24
3.0	7.0	5.0	5.0	2.0	9.0	7.0	1.0	8.0	10.0	4.0	7.0	3.0	8.0	3.0	8.0	24
7.0	10.0	10.0	8.0	6.0	10.0	6.0	3.0	6.0	10.0	3.0	7.0	5.0	7.0	5.0	9.0	8
2.0	4.0	3.0	3.0	2.0	5.0	8.0	5.0	6.0	10.0	9.0	9.0	3.0	9.0	2.0	6.0	21
2.0	1.0	3.0	1.0	1.0	7.0	7.0	4.0	9.0	6.0	6.0	9.0	2.0	8.0	5.0	7.0	24
4.0	7.0	7.0	5.0	7.0	9.0	6.0	2.0	2.0	8.0	4.0	7.0	7.0	5.0	2.0	6.0	13
1.0	0.0	1.0	0.0	0.0	7.0	6.0	10.0	4.0	7.0	12.0	8.0	3.0	10.0	0.0	8.0	21
4.0	7.0	6.0	5.0	6.0	8.0	5.0	4.0	2.0	7.0	7.0	8.0	7.0	8.0	5.0	8.0	22
2.0	3.0	3.0	2.0	2.0	8.0	7.0	3.0	5.0	10.0	6.0	7.0	2.0	8.0	4.0	9.0	2
2.0	4.0	3.0	3.0	2.0	6.0	7.0	5.0	5.0	10.0	7.0	10.0	2.0	9.0	4.0	9.0	7
2.0	4.0	4.0	3.0	2.0	7.0	2.0	2.0	2.0	7.0	2.0	8.0	2.0	6.0	3.0	7.0	1
1.0	0.0	2.0	1.0	0.0	5.0	7.0	7.0	1.0	7.0	6.0	11.0	3.0	8.0	2.0	11.0	11
2.0	3.0	4.0	2.0	2.0	8.0	7.0	2.0	4.0	9.0	6.0	8.0	6.0	5.0	1.0	7.0	13
1.0	10.0	0.0	7.0	1.0	7.0	7.0	5.0	3.0	7.0	6.0	8.0	0.0	8.0	0.0	8.0	9
4.0	6.0	6.0	6.0	5.0	6.0	7.0	2.0	4.0	6.0	4.0	9.0	4.0	5.0	8.0	8.0	11
5.0	6.0	5.0	4.0	2.0	3.0	12.0	5.0	5.0	13.0	11.0	6.0	1.0	11.0	1.0	6.0	25
5.0	9.0	7.0	7.0	6.0	6.0	7.0	7.0	6.0	7.0	5.0	8.0	6.0	7.0	3.0	7.0	14
7.0	9.0	9.0	8.0	10.0	8.0	7.0	6.0	5.0	7.0	6.0	7.0	9.0	9.0	8.0	0.0	14
5.0	12.0	5.0	7.0	3.0	9.0	8.0	3.0	6.0	13.0	4.0	5.0	2.0	8.0	5.0	10.0	9
5.0	9.0	6.0	7.0	5.0	7.0	9.0	5.0	6.0	9.0	8.0	4.0	5.0	10.0	5.0	7.0	16
1.0	1.0	2.0	1.0	0.0	4.0	6.0	6.0	2.0	7.0	6.0	11.0	3.0	8.0	2.0	10.0	11
4.0	9.0	6.0	7.0	3.0	6.0	11.0	2.0	4.0	7.0	12.0	9.0	3.0	10.0	1.0	8.0	22
1.0	4.0	2.0	3.0	1.0	10.0	6.0	2.0	6.0	12.0	4.0	9.0	0.0	7.0	1.0	7.0	10
4.0	9.0	6.0	6.0	4.0	7.0	6.0	3.0	8.0	5.0	6.0	9.0	3.0	8.0	7.0	8.0	24
6.0	11.0	8.0	8.0	8.0	7.0	6.0	5.0	5.0	7.0	6.0	8.0	6.0	10.0	8.0	12.0	6
9.0	15.0	8.0	8.0	5.0	5.0	5.0	4.0	4.0	7.0	8.0	10.0	7.0	5.0	3.0	9.0	21
4.0	7.0	6.0	5.0	4.0	7.0	11.0	2.0	2.0	6.0	9.0	8.0	8.0	11.0	1.0	8.0	23
8.0	10.0	8.0	8.0	4.0	6.0	13.0	5.0	6.0	12.0	8.0	2.0	2.0	12.0	2.0	4.0	20
1.0	1.0	1.0	1.0	1.0	4.0	7.0	5.0	8.0	7.0	6.0	13.0	0.0	8.0	6.0	9.0	5
5.0	9.0	5.0	7.0	3.0	4.0	9.0	1.0	7.0	9.0	10.0	6.0	1.0	10.0	3.0	4.0	25
1.0	3.0	2.0	1.0	1.0	9.0	8.0	6.0	5.0	5.0	9.0	7.0	3.0	10.0	0.0	8.0	21
5.0	7.0	9.0	5.0	10.0	9.0	7.0	3.0	3.0	8.0	4.0	7.0	11.0	6.0	3.0	5.0	13
4.0	8.0	6.0	7.0	5.0	8.0	8.0	5.0	4.0	5.0	7.0	8.0	7.0	8.0	2.0	7.0	21
4.0	7.0	5.0	5.0	3.0	9.0	8.0	3.0	5.0	12.0	4.0	4.0	2.0	9.0	3.0	9.0	16
6.0	10.0	9.0	8.0	7.0	10.0	6.0	2.0	7.0	11.0	5.0	8.0	6.0	8.0	6.0	11.0	5
1.0	0.0	2.0	0.0	1.0	7.0	6.0	9.0	0.0	7.0	8.0	8.0	5.0	6.0	0.0	8.0	13
3.0	8.0	4.0	6.0	3.0	7.0	7.0	11.0	1.0	7.0	9.0	8.0	8.0	5.0	0.0	8.0	13
4.0	8.0	5.0	6.0	2.0	4.0	11.0	9.0	4.0	9.0	6.0	5.0	2.0	10.0	4.0	8.0	16
6.0	6.0	8.0	6.0	7.0	7.0	10.0	5.0	3.0	7.0	7.0	8.0	6.0	11.0	7.0	8.0	7
5.0	7.0	6.0	5.0	4.0	8.0	5.0	2.0	9.0	11.0	4.0	10.0	2.0	8.0	6.0	10.0	26
3.0	10.0	5.0	7.0	3.0	7.0	10.0	1.0	7.0	6.0	12.0	8.0	1.0	11.0	2.0	8.0	25
5.0	9.0	6.0	8.0	7.0	7.0	6.0	4.0	4.0	6.0	7.0	8.0	7.0	8.0	2.0	7.0	21
4.0	9.0	5.0	7.0	4.0	4.0	9.0	3.0	8.0	10.0	8.0	10.0	2.0	8.0	4.0	6.0	5
5.0	9.0	7.0	6.0	6.0	9.0	5.0	7.0	5.0	6.0	9.0	7.0	3.0	9.0	9.0	4.0	25
9.0	14.0	8.0	8.0	4.0	9.0	3.0	4.0	7.0	11.0	3.0	10.0	3.0	8.0	8.0	11.0	17
3.0	10.0	4.0	7.0	3.0	7.0	8.0	3.0	11.0	9.0	6.0	8.0	0.0	8.0	7.0	8.0	26
3.0	3.0	4.0	5.0	2.0	4.0	12.0	9.0	2.0	10.0	6.0	4.0	1.0	10.0	4.0	8.0	16
2.0	9.0	2.0	7.0	3.0	7.0	7.0	0.0	7.0	7.0	6.0	8.0	0.0	8.0	3.0	8.0	9
3.0	5.0	6.0	4.0	4.0	8.0	7.0	3.0	5.0	10.0	4.0	6.0	3.0	7.0	4.0	10.0	18
4.0	9.0	5.0	7.0	4.0	3.0	8.0	7.0	3.0	7.0	5.0	11.0	3.0	8.0	2.0	11.0	11
5.0	9.0	6.0	7.0	6.0	9.0	7.0	3.0	5.0	11.0	5.0	5.0	3.0	8.0	3.0	8.0	4
5.0	8.0	8.0	6.0	7.0	7.0	9.0	1.0	4.0	10.0	6.0	6.0	5.0	11.0	3.0	5.0	6
4.0	6.0	4.0	4.0	2.0	3.0	10.0	3.0	6.0	11.0	11.0	6.0	2.0	11.0	2.0	5.0	25
3.0	4.0	5.0	3.0	3.0	8.0	6.0	6.0	4.0	7.0	7.0	8.0	7.0	5.0	2.0	7.0	13
2.0	3.0	4.0	2.0	2.0	8.0	8.0	3.0	3.0	12.0	4.0	5.0	1.0	9.0	2.0	8.0	16
3.0	4.0	3.0	6.0	1.0	0.0	1.0	5.0	6.0	0.0	0.0	7.0	0.0	8.0	0.0	8.0	12
1.0	0.0	1.0	0.0	0.0	2.0	2.0	5.0	4.0	1.0	2.0	5.0	0.0	8.0	0.0	8.0	12
2.0	5.0	4.0	3.0	2.0	8.0	7.0	3.0	7.0	11.0	5.0	7.0	1.0	9.0	4.0	8.0	19
9.0	12.0	9.0	6.0	5.0	2.0	10.0	3.0	3.0	10.0	11.0	9.0	7.0	10.0	1.0	6.0	23
2.0	1.0	4.0	2.0	1.0	8.0	2.0	2.0	1.0	7.0	2.0	8.0	2.0	6.0	3.0	6.0	1
