cpu_avg_user	cpu_avg_sys	cpu_avg_busy	cpu_avg_wait	cpu_avg_idle	cpu_avg_waste	cpu_max_user	cpu_max_sys	cpu_max_busy	cpu_max_wait	cpu_max_idle	cpu_max_waste	cpu_frac_busy	io_iget	io_bread	io_bwrite	io_lread	io_lwrite	io_phread	io_phwrite	io_wcancel	io_namei	io_dirblk	disk_avg_active	disk_max_active	disk_frac_active	disk_avg_read	disk_avg_write	disk_avg_total	disk_max_read	disk_max_write	disk_max_total	disk_frac_busy	net_avg_read	net_avg_write	net_avg_total	net_max_read	net_max_write	net_max_total	net_frac_busy	mem_swap	mem_fault	mem_tlbflush	syscall_total	class
0.013940000000000001	0.1321	0.1461	0.4526	0.3706	0.8232	0.02567	0.2274	0.2378	0.5106	0.4239	0.9345	0.0	887300.0	583400.0	2971000.0	1915000.0	0.0	168300.0	1178.0	67.37	0.0	0.113	0.511	0.08333	1.99	7.546	9.536	11.08	45.03	50.6	0.1667	29.32	9.99	39.32	117.0	62.88	125.8	0.0	0.0	43.23	0.1333	1184.0	1.083	0
0.05513	0.05396	0.1091	0.5024	0.3416	0.8440000000000001	0.2154	0.08367999999999999	0.2984	0.5763	0.3992	0.9756	0.0	243400.0	367400.0	1060000.0	925700.0	0.0	30580.0	750.9	63.73	0.0	0.0811	0.4673	0.0	3.265	3.3489999999999998	6.614	19.93	20.28	40.22	0.08333	19.43	4.328	23.76	109.1	25.8	112.2	0.0	0.0	9.217	0.1333	544.3	0.1833	1
0.006833	0.0459	0.052739999999999995	0.3689	0.5671	0.9359999999999999	0.011170000000000001	0.09052	0.1017	0.3831	0.5861	0.9682	0.0	134400.0	424900.0	571900.0	1182000.0	0.0	0.0	750.9	18.47	0.0	0.06519	0.3537	0.0	1.8869999999999998	3.515	5.403	11.02	20.53	31.43	0.0	13.72	7.2379999999999995	20.95	43.58	36.75	80.33	0.0	0.0	11.22	0.1333	532.2	0.2167	1
0.1195	0.3588	0.4783	0.4368	0.006208	0.44299999999999995	0.2075	0.628	0.7408	0.6738	0.0105	0.6834	0.125	1204000.0	1256000.0	8847000.0	14200000.0	0.0	16950.0	69960.0	362.1	0.0	0.1921	0.7554	0.1667	8.779	4.258	13.04	34.75	19.1	53.45	0.1667	18.65	4.7139999999999995	23.36	106.1	25.0	110.2	0.0	0.0	119.8	0.1333	2412.0	2.633	0
0.198	0.2963	0.4943	0.3537	0.1269	0.4806	0.4335	0.3324	0.7469	0.4675	0.1633	0.6245	0.125	1788000.0	1131000.0	3346000.0	12970000.0	0.0	0.0	170500.0	262.1	0.0	0.1155	0.5288	0.08333	3.8739999999999997	3.339	7.212000000000001	23.78	14.35	27.63	0.0	16.59	2.568	19.16	97.5	10.38	100.4	0.0	0.0	399.4	0.1333	2097.0	4.367	1
0.004354	0.031330000000000004	0.03569	0.4081	0.5435	0.9516	0.01083	0.06867999999999999	0.07952000000000001	0.4268	0.57	0.9967	0.0	127000.0	391600.0	566300.0	1161000.0	0.0	0.0	750.9	14.48	0.0	0.06433	0.3623	0.0	2.019	3.2710000000000004	5.29	12.27	20.2	31.82	0.0	16.13	3.137	19.27	94.38	14.98	99.47	0.0	0.0	9.217	0.1333	313.3	0.1833	1
0.006917	0.05326	0.06017	0.3781	0.5463	0.9244	0.01067	0.09385	0.09952000000000001	0.3966	0.5601	0.9555	0.0	150900.0	383100.0	592700.0	1063000.0	0.0	0.0	750.9	17.28	0.0	0.06645	0.3654	0.0	2.1069999999999998	3.36	5.4670000000000005	12.52	19.18	31.7	0.0	18.32	11.59	29.91	49.37	47.37	96.73	0.0	0.0	12.02	0.1333	701.5	0.2333	1
0.005106	0.04281	0.04792	0.3736	0.5655	0.9392	0.01067	0.06867000000000001	0.07867	0.3911	0.586	0.9764	0.0	138700.0	391600.0	536900.0	1078000.0	0.0	0.0	750.9	19.3	0.0	0.06418	0.3536	0.0	1.965	3.29	5.256	11.72	18.57	30.28	0.0	14.04	8.125	22.17	47.08	40.22	87.3	0.0	0.0	9.217	0.1333	513.3	0.1833	1
0.006809999999999999	0.04093	0.04774	0.3756	0.5555	0.9312	0.01215	0.06415	0.0763	0.3988	0.5883	0.987	0.0	142300.0	380700.0	562600.0	1096000.0	0.0	0.0	750.9	17.27	0.0	0.06607	0.3558	0.0	2.076	3.375	5.4510000000000005	12.13	19.33	31.47	0.0	34.78	6.276	41.06	215.4	35.47	216.9	0.0	0.0	9.333	0.1333	481.0	0.1833	1
0.0033539999999999998	0.023	0.02636	1.667e-05	0.9676	0.9676	0.009333	0.060320000000000006	0.06965	1.667e-05	0.992	0.992	0.0	3021.0	10410.0	50930.0	45500.0	0.0	0.0	750.9	5.65	0.0	0.001196	0.01335	0.0	0.0	0.09028	0.09028	0.0	1.033	1.033	0.0	13.74	6.336	20.07	52.08	39.92	85.68	0.0	0.0	9.683	0.1333	439.7	0.2	1
0.00579	0.03636	0.04215	0.4272	0.5143	0.9415	0.015819999999999997	0.07385	0.08768	0.4467	0.5488	0.9955	0.0	149400.0	437300.0	621000.0	1317000.0	0.0	0.0	750.9	14.88	0.0	0.07188	0.4007	0.0	2.336	3.449	5.785	13.72	20.72	34.33	0.0	19.5	3.3960000000000004	22.89	119.0	17.9	122.8	0.0	0.0	9.283	0.1333	373.9	0.1833	1
0.0051649999999999995	0.062279999999999995	0.06745	0.6284	0.2829	0.9114	0.012819999999999998	0.1237	0.1309	0.6601	0.3197	0.9798	0.0	164500.0	770300.0	1913000.0	1422000.0	0.0	0.0	750.9	47.73	0.0	0.11699999999999999	0.6804	0.1667	2.001	7.956	9.957	11.63	48.18	59.82	0.1667	16.37	2.9960000000000004	19.36	91.87	13.9	96.88	0.0	0.0	9.417	0.1333	343.3	0.2	1
0.01325	0.06054	0.07379	0.7838	0.1256	0.9094	0.05935	0.1722	0.2316	0.8391	0.1545	0.9936	0.0	2333000.0	331700.0	2608000.0	864500.0	0.0	0.0	819.2	14.63	0.0	0.1267	0.6874	0.08333	5.06	3.0989999999999998	8.158	31.4	18.72	32.57	0.0	19.22	3.4330000000000003	22.66	115.8	12.72	120.7	0.0	0.0	10.18	0.1333	853.9	0.2167	1
0.01541	0.08471000000000001	0.1001	0.8595	0.017130000000000003	0.8766	0.03232	0.1406	0.1651	0.9341	0.02283	0.9561	0.0	561900.0	1320000.0	3276000.0	2303000.0	0.0	30040.0	955.7	190.0	0.0	0.1632	0.7568	0.1667	7.513999999999999	4.207	11.72	43.33	16.78	59.9	0.1667	24.15	4.647	28.79	172.1	35.38	174.7	0.0	0.0	20.38	0.1333	712.9	0.7167	0
0.004919	0.04003	0.04495	0.3563	0.5766	0.9329	0.008683	0.0745	0.08317999999999999	0.3788	0.6086	0.9865	0.0	134000.0	367600.0	495000.0	958200.0	0.0	0.0	750.9	14.12	0.0	0.06277999999999999	0.3492	0.0	1.828	3.335	5.162999999999999	11.05	19.88	30.93	0.0	35.51	6.002999999999999	41.51	215.7	38.77	217.6	0.0	0.0	9.25	0.1333	468.1	0.1833	1
0.004521	0.03752	0.04204	0.4772	0.4662	0.9433	0.011170000000000001	0.05602000000000001	0.06717999999999999	0.4958	0.4852	0.981	0.0	181300.0	456200.0	676900.0	1323000.0	0.0	0.0	750.9	20.5	0.0	0.07935	0.4409	0.0	2.411	4.208	6.619	14.33	24.87	39.2	0.0	16.65	2.9810000000000003	19.63	103.7	15.03	107.1	0.0	0.0	9.232999999999999	0.1333	364.6	0.1833	1
0.005129	0.03755	0.04268	0.3159	0.6305	0.9464	0.012830000000000001	0.07717	0.09	0.3326	0.6576	0.9902	0.0	120600.0	369500.0	494900.0	1044000.0	0.0	0.0	819.2	15.37	0.0	0.06019	0.3287	0.0	1.6440000000000001	3.325	4.968999999999999	9.683	19.35	29.03	0.0	13.63	6.715	20.34	42.85	38.33	81.18	0.0	0.0	9.232999999999999	0.1333	493.7	0.1833	1
0.00746	0.09511	0.1026	0.4317	0.43700000000000006	0.8687	0.01265	0.1691	0.1759	0.4748	0.5012	0.976	0.0	668600.0	708400.0	1971000.0	1134000.0	0.0	156700.0	955.7	51.48	0.0	0.1097	0.5296	0.1667	2.189	7.29	9.479	8.15	43.57	50.58	0.1667	29.68	8.726	38.41	147.7	55.38	150.0	0.0	0.0	26.1	0.1333	739.5	0.6333	1
0.03284	0.1942	0.22699999999999998	0.2981	0.4441	0.7422	0.059129999999999995	0.2786	0.3199	0.3381	0.5194	0.8574	0.0	300000.0	426800.0	2198000.0	20990000.0	0.0	0.0	66390.0	136.0	0.0	0.07106	0.2941	0.0	2.222	3.275	5.497000000000001	10.53	15.83	25.57	0.0	44.74	21.82	66.57	187.7	75.5	195.0	0.0	0.0	181.4	0.1333	2055.0	2.65	1
0.0030629999999999998	0.01923	0.02229	0.01563	0.9573	0.9729	0.009167	0.04515	0.05432000000000001	0.016980000000000002	0.9775	0.9943	0.0	34390.0	19610.0	46880.0	291100.0	0.0	0.0	955.7	7.117000000000001	0.0	0.003026	0.03632	0.0	0.06527999999999999	0.1264	0.1917	0.7833	1.517	2.3	0.0	10.6	3.906	14.51	44.72	20.35	65.07	0.0	0.0	20.38	0.1333	362.2	0.7167	1
0.0036899999999999997	0.02221	0.0259	0.01431	0.9552	0.9695	0.01102	0.05467	0.06568	0.014830000000000001	0.982	0.9968	0.0	36040.0	19630.0	34010.0	330800.0	0.0	0.0	750.9	3.983	0.0	0.002542	0.0305	0.0	0.05	0.1083	0.1583	0.6	1.3	1.9	0.0	13.11	5.229	18.34	43.95	18.85	62.8	0.0	0.0	9.25	0.1333	397.9	0.1833	1
0.08407	0.1036	0.1876	0.6505	0.1304	0.7808	0.3902	0.1864	0.503	0.7299	0.1601	0.89	0.0	1927000.0	393700.0	3271000.0	979700.0	0.0	1092.0	3482.0	74.78	0.0	0.122	0.3555	0.0	5.188	3.1319999999999997	8.318999999999999	12.78	17.42	29.88	0.0	29.8	7.985	37.78	182.5	38.23	187.8	0.0	0.0	37.63	18.57	1128.0	0.8833	0
0.00275	0.0185	0.02125	4.167e-05	0.9681	0.9682	0.008167	0.04868	0.05685	0.00016669999999999999	0.9974	0.9974	0.0	3004.0	7168.0	40770.0	21660.0	0.0	0.0	750.9	5.632999999999999	0.0	0.0009181000000000001	0.01102	0.0	0.0	0.07222	0.07222	0.0	0.8667	0.8667	0.0	30.14	5.015	35.15	169.3	37.83	170.4	0.0	0.0	9.232999999999999	0.1333	373.7	0.1833	1
0.003773	0.024659999999999998	0.028439999999999997	0.02053	0.9453	0.9658	0.00835	0.06583	0.07418	0.02165	0.9699	0.9909	0.0	24920.0	14030.0	82450.0	32440.0	0.0	0.0	750.9	11.13	0.0	0.003665	0.03798	0.0	0.1306	0.1514	0.2819	1.1	1.7169999999999999	2.8169999999999997	0.0	14.51	6.246	20.76	51.28	43.7	93.52	0.0	0.0	13.98	0.1333	520.8	0.4833	1
0.005002	0.03659	0.0416	0.3362	0.608	0.9442	0.015330000000000002	0.09937	0.1147	0.3554	0.6383	0.9914	0.0	130300.0	341300.0	491300.0	932600.0	0.0	0.0	750.9	17.75	0.0	0.058879999999999995	0.3148	0.0	1.8430000000000002	2.96	4.803	10.65	17.02	27.47	0.0	26.31	6.108	32.42	157.3	37.37	166.3	0.0	0.0	16.07	0.1333	511.8	0.3833	1
0.0487	0.3299	0.3786	0.5409	0.005646	0.5465	0.08732999999999999	0.4449	0.4845	0.6991	0.007333	0.7053	0.0	606800.0	766500.0	6627000.0	1653000.0	0.0	144200.0	29220.0	504.9	0.0	0.17600000000000002	0.8222	0.1667	8.25	4.949	13.2	38.53	22.12	60.65	0.1667	30.23	9.368	39.59	109.9	65.23	130.5	0.0	0.0	78.28	0.1333	1935.0	2.15	0
0.0060880000000000005	0.06302999999999999	0.06912	0.7976	0.1113	0.9088	0.01268	0.156	0.16699999999999998	0.8477	0.1309	0.9786	0.0	216300.0	766600.0	1254000.0	1506000.0	0.0	0.0	819.2	34.03	0.0	0.1354	0.815	0.1667	4.053999999999999	7.704	11.76	24.62	48.4	73.02	0.1667	16.79	2.765	19.56	96.4	12.77	100.1	0.0	0.0	10.82	0.1333	354.0	0.2333	1
0.1424	8842.0	8842.0	0.1908	0.1998	0.3907	0.2232	70730.0	70730.0	0.2437	0.2556	0.4993	0.125	3621000.0	729500.0	5486000.0	8409000.0	0.0	0.0	158700.0	336.2	0.0	0.1293	0.6127	0.08333	6.379	2.782	9.161	51.38	10.53	51.43	0.08333	16.66	4.265	20.93	88.27	18.13	91.67	0.0	0.0	492.4	0.1333	2978.0	5.117	1
0.03636	0.07798	0.1143	0.3523	0.507	0.8593	0.1189	0.1196	0.2386	0.40399999999999997	0.5731	0.9771	0.0	326500.0	622200.0	1162000.0	2766000.0	0.0	0.0	5052.0	48.03	0.0	0.07647000000000001	0.3171	0.0	2.076	4.074	6.15	11.42	18.95	27.4	0.0	34.36	13.24	47.6	186.2	86.07	192.6	0.0	0.0	24.67	1.067	541.0	0.2833	0
0.020909999999999998	0.2148	0.2357	0.5715	0.1361	0.7076	0.024669999999999997	0.3112	0.3312	0.6629999999999999	0.1634	0.8227	0.0	612600.0	1026000.0	2444000.0	2632000.0	0.0	606300.0	2321.0	63.43	0.0	0.1388	0.6598	0.1667	3.142	7.601	10.74	13.87	42.68	56.55	0.1667	62.57	24.2	86.77	407.7	162.4	434.5	0.08333	0.0	35.08	0.1333	1539.0	0.8833	0
0.0034579999999999997	0.02114	0.0246	0.0006667000000000001	0.9643	0.965	0.008667	0.06465	0.07332000000000001	0.001	0.9927	0.9934	0.0	7475.0	8294.0	41710.0	23890.0	0.0	0.0	750.9	5.267	0.0	0.001194	0.012329999999999999	0.0	0.01111	0.08611	0.09722	0.06667000000000001	0.9833	0.9833	0.0	26.99	5.196000000000001	32.19	175.4	38.4	177.5	0.0	0.0	9.317	0.1333	414.9	0.1833	1
0.03725	0.1106	0.1478	0.4806	0.3456	0.8262	0.1017	0.1962	0.2978	0.5484	0.4215	0.9698	0.0	277300.0	425500.0	4148000.0	1323000.0	0.0	0.0	750.9	221.3	0.0	0.08839	0.3652	0.0	3.4810000000000003	3.875	7.356	14.87	17.58	31.17	0.0	33.39	10.19	43.59	195.1	97.85	200.7	0.0	0.0	21.02	72.62	539.6	0.2	0
0.07604	0.06272	0.1388	0.3528	0.4845	0.8373	0.1889	0.09117	0.2617	0.4073	0.5712	0.9784	0.0	236600.0	667900.0	877700.0	3542000.0	0.0	0.0	1792.0	30.95	0.0	0.07724	0.3291	0.0	2.21	3.9619999999999997	6.172000000000001	12.52	17.42	29.18	0.0	34.49	10.09	44.58	198.8	50.88	210.5	0.0	0.0	22.82	3.0669999999999997	544.7	0.2833	1
0.006979000000000001	0.05747000000000001	0.06445	0.7675	0.1463	0.9138	0.025330000000000002	0.1856	0.21100000000000002	0.8191	0.1686	0.9875	0.0	346500.0	847300.0	1259000.0	1413000.0	0.0	0.0	819.2	27.72	0.0	0.1345	0.8049	0.1667	4.05	7.415	11.47	24.4	46.78	70.68	0.1667	17.08	3.7489999999999997	20.83	95.97	24.33	98.82	0.0	0.0	9.217	0.1333	302.3	0.1833	1
0.03637	0.1076	0.14400000000000002	0.4192	0.4086	0.8278	0.09982	0.258	0.3578	0.4734	0.4524	0.9258	0.0	466100.0	711300.0	1997000.0	3607000.0	0.0	0.0	74150.0	169.1	0.0	0.08951	0.3422	0.0	3.094	3.7969999999999997	6.892	12.27	17.3	29.57	0.0	40.32	5.808	46.13	280.9	34.97	281.9	0.0	0.0	160.1	0.1333	1175.0	2.3	0
0.1185	0.7523	0.8708	0.08042	0.0071	0.08752	0.1297	0.7935	0.9232	0.09437000000000001	0.009517	0.1029	1.0	870400.0	1026000.0	5234000.0	3575000.0	0.0	21320.0	165500.0	597.5	0.0	0.1422	0.4697	0.0	5.136	5.127999999999999	10.26	21.72	14.87	36.58	0.0	16.74	3.862	20.6	93.07	28.25	95.7	0.0	0.0	623.1	0.1333	2467.0	9.232999999999999	0
0.05513	0.04955	0.1047	0.3742	0.4773	0.8514	0.2082	0.07985	0.2709	0.423	0.5382	0.9612	0.0	173900.0	368000.0	754600.0	856300.0	0.0	30580.0	750.9	61.23	0.0	0.06667000000000001	0.3728	0.0	2.367	3.161	5.528	14.18	18.68	32.4	0.0	19.36	4.862	24.22	112.0	25.18	116.0	0.0	0.0	9.217	0.1333	493.6	0.1833	1
0.0165	0.3476	0.3641	0.4469	0.1041	0.551	0.02433	0.3902	0.4124	0.539	0.1216	0.6555	0.0	406100.0	854400.0	4002000.0	1624000.0	0.0	832600.0	1024.0	217.1	0.0	0.1407	0.5605	0.1667	3.096	8.513	11.61	9.583	39.08	48.67	0.1667	81.27	26.2	107.5	579.8	182.9	582.8	0.08333	0.0	74.47	0.1333	1763.0	2.55	0
0.1363	0.3722	0.5085	0.1401	0.3319	0.4719	0.1979	0.4168	0.5982	0.1864	0.4297	0.616	0.0	656500.0	247700.0	2367000.0	7969000.0	0.0	434800.0	258000.0	332.7	0.0	0.02935	0.0705	0.0	1.715	0.9875	2.7030000000000003	7.65	4.4	7.75	0.0	31.05	16.55	47.6	184.9	184.9	369.8	0.0	0.0	505.4	0.1333	2605.0	7.517	0
0.0057729999999999995	0.04355	0.04933	0.3664	0.5711	0.9375	0.01248	0.08327999999999999	0.09577000000000001	0.3863	0.595	0.9813	0.0	170200.0	358400.0	652800.0	897300.0	0.0	0.0	750.9	39.65	0.0	0.06656000000000001	0.3248	0.0	2.188	3.361	5.5489999999999995	9.667	18.58	28.25	0.0	18.78	5.047	23.83	74.18	27.98	87.68	0.0	0.0	26.92	0.1333	515.2	0.7667	1
0.005331	0.03598	0.04131	0.3945	0.5534	0.9478	0.012819999999999998	0.07765	0.09047000000000001	0.4107	0.5843	0.9949	0.0	134600.0	468700.0	596400.0	1316000.0	0.0	0.0	750.9	15.07	0.0	0.06888	0.3748	0.0	2.006	3.656	5.6610000000000005	11.88	20.85	32.43	0.0	12.16	5.127999999999999	17.28	42.98	38.65	81.63	0.0	0.0	9.217	0.1333	362.1	0.1833	1
0.05002	0.04573	0.09575	0.4309	0.429	0.8599	0.2149	0.08317000000000001	0.2515	0.4832	0.4858	0.9691	0.0	188100.0	341500.0	860300.0	793200.0	0.0	10380.0	750.9	56.45	0.0	0.07026	0.3933	0.0	2.872	3.0260000000000002	5.899	17.0	17.55	34.42	0.0	20.31	3.156	23.46	136.7	15.35	140.1	0.0	0.0	9.217	0.1333	442.9	0.1833	1
0.0016059999999999998	0.01183	0.01344	0.0002396	0.981	0.9813	0.0041670000000000006	0.02685	0.030680000000000002	0.00025	0.998	0.9982	0.0	3089.0	7134.0	23480.0	20630.0	0.0	0.0	750.9	3.867	0.0	0.0008014	0.009217	0.0	0.0	0.07222	0.07222	0.0	0.8333	0.8333	0.0	15.12	2.4130000000000003	17.53	90.67	9.067	99.73	0.0	0.0	9.217	0.1333	224.4	0.1833	1
0.0033539999999999998	0.02252	0.025869999999999997	0.009792	0.9589	0.9687	0.006	0.04317	0.047830000000000004	0.01017	0.978	0.9878	0.0	7373.0	13180.0	72230.0	46690.0	0.0	0.0	750.9	6.483	0.0	0.0023469999999999997	0.01433	0.0	0.08889	0.1236	0.2125	0.5333	1.117	1.133	0.0	14.22	6.314	20.53	45.83	37.18	83.02	0.0	0.0	9.45	0.1333	395.7	0.1833	1
0.1257	0.7312	0.8569	0.09144	0.009087	0.1005	0.1457	0.7667	0.9036	0.1126	0.01432	0.1241	1.0	801200.0	1120000.0	5163000.0	3494000.0	0.0	18550.0	193100.0	599.6	0.0	0.1402	0.4491	0.0	4.753	5.164	9.917	20.77	13.43	34.2	0.0	17.68	3.978	21.66	95.88	26.55	98.83	0.0	0.0	658.7	0.1333	2444.0	9.183	0
0.1361	0.5206	0.6567	0.2507	0.006475	0.2572	0.1806	0.6657	0.8101	0.3425	0.012819999999999998	0.3553	0.125	978400.0	1119000.0	7099000.0	8339000.0	0.0	32200.0	137400.0	433.6	0.0	0.1671	0.7193	0.1667	7.237	4.672	11.91	32.65	21.13	53.78	0.1667	20.14	5.465	25.6	104.7	31.82	108.2	0.0	0.0	387.9	0.1333	2594.0	7.5329999999999995	0
0.051410000000000004	0.04886	0.1003	0.3394	0.5175	0.857	0.2722	0.09	0.3275	0.3817	0.5811	0.9628	0.0	144200.0	358100.0	760800.0	879300.0	0.0	19660.0	750.9	79.73	0.0	0.06155	0.3437	0.0	2.026	2.906	4.9319999999999995	12.33	17.42	29.1	0.0	18.09	3.665	21.75	107.5	19.83	110.9	0.0	0.0	9.217	0.1333	514.4	0.1833	1
0.2495	0.3769	0.6264	0.1716	0.1757	0.3473	0.3104	0.4096	0.7053	0.1966	0.2061	0.3987	0.125	1789000.0	1060000.0	3448000.0	12320000.0	0.0	0.0	196700.0	374.1	0.0	0.09427999999999999	0.2944	0.0	3.781	3.2939999999999996	7.075	12.65	13.42	21.83	0.0	17.43	2.721	20.15	99.38	10.47	103.2	0.0	0.0	493.3	0.1333	2493.0	4.75	0
0.1614	0.5447	0.7061	0.2458	0.007044	0.2529	0.1788	0.5967	0.7556	0.303	0.01235	0.3154	0.5	754700.0	959300.0	3235000.0	2911000.0	0.0	21300.0	114300.0	599.3	0.0	0.1624	0.6683	0.1667	6.242999999999999	5.289	11.53	32.88	17.83	50.72	0.1667	18.02	3.801	21.82	97.0	27.82	99.42	0.0	0.0	674.1	0.1333	2378.0	6.0	0
0.004063000000000001	0.04979	0.05385	0.585	0.3419	0.9269	0.01183	0.1428	0.1546	0.6106	0.3816	0.991	0.0	151200.0	520300.0	1128000.0	956400.0	0.0	0.0	750.9	31.5	0.0	0.1087	0.6754	0.1667	3.5060000000000002	6.667999999999999	10.17	21.25	42.5	63.75	0.1667	15.96	2.576	18.53	95.98	9.4	104.6	0.0	0.0	9.4	0.1333	283.2	0.2	1
0.005563	0.03925	0.04481	0.3298	0.6134	0.9431	0.01	0.06382	0.07367	0.3483	0.6462	0.9911	0.0	118600.0	377500.0	506000.0	1079000.0	0.0	0.0	750.9	14.4	0.0	0.05948	0.3253	0.0	1.749	3.2060000000000004	4.954	10.53	19.1	29.15	0.0	13.58	6.946000000000001	20.53	44.27	37.83	82.1	0.0	0.0	9.217	0.1333	479.7	0.1833	1
0.003667	0.041089999999999995	0.04476	0.3489	0.5098	0.8586	0.008167	0.0898	0.0978	0.4006	0.5881	0.9886	0.0	147800.0	368600.0	513900.0	929700.0	0.0	0.0	750.9	16.35	0.0	0.06573	0.3582	0.0	2.004	3.5210000000000004	5.525	11.75	20.0	31.62	0.0	468.7	2.9810000000000003	471.7	4670.0	14.15	4670.0	0.1667	0.0	9.283	0.1333	289.9	0.1833	0
0.00404	0.028130000000000002	0.03217	0.3471	0.6123	0.9595	0.015319999999999999	0.1008	0.1161	0.3599	0.6317	0.9916	0.0	113300.0	403500.0	485200.0	991500.0	0.0	0.0	750.9	12.97	0.0	0.06039	0.3287	0.0	1.8359999999999999	3.082	4.918	10.95	17.42	28.37	0.0	9.072000000000001	3.301	12.37	40.47	14.63	55.1	0.0	0.0	9.417	0.1333	313.6	0.2	1
0.056389999999999996	0.06784	0.1242	0.6977	0.1254	0.823	0.1449	0.1899	0.2935	0.7974	0.1564	0.9538	0.0	393400.0	378800.0	1897000.0	960400.0	0.0	24010.0	750.9	109.5	0.0	0.1056	0.6089	0.1667	5.192	3.304	8.496	30.57	20.17	50.45	0.1667	25.0	4.493	29.49	174.9	25.35	178.5	0.0	0.0	9.217	0.1333	533.9	0.1833	0
0.003708	0.02084	0.02455	0.00016669999999999999	0.9601	0.9602	0.008667	0.04135	0.04815	0.00016669999999999999	0.993	0.9932	0.0	3072.0	11320.0	53130.0	48610.0	0.0	0.0	750.9	5.382999999999999	0.0	0.001097	0.01317	0.0	0.001389	0.09167	0.09306	0.016669999999999997	1.1	1.117	0.0	32.24	5.502999999999999	37.74	183.2	38.62	184.9	0.0	0.0	9.5	0.1333	390.2	0.2	1
0.023540000000000002	0.1176	0.1411	0.6078	0.223	0.8307	0.1127	0.2432	0.3559	0.6685	0.2708	0.9316	0.0	1545000.0	396900.0	3259000.0	1206000.0	0.0	149000.0	48210.0	26.5	0.0	0.1063	0.3857	0.0	4.5360000000000005	3.389	7.925	15.97	19.32	32.5	0.0	34.62	14.72	49.34	156.7	68.67	162.5	0.0	0.0	19.38	0.1333	1791.0	0.3833	1
0.1225	0.4332	0.5556	0.244	0.1152	0.3592	0.1637	0.4952	0.6413	0.2973	0.1418	0.439	0.0	597300.0	443400.0	3703000.0	4751000.0	0.0	78630.0	185500.0	388.5	0.0	0.1016	0.3503	0.0	4.04	3.687	7.728	14.87	13.7	28.42	0.0	23.04	7.0489999999999995	30.09	91.57	49.18	98.37	0.0	0.0	452.4	0.1333	2266.0	7.867000000000001	0
0.0048119999999999994	0.03781	0.04263	0.02932	0.9211	0.9504	0.01383	0.07748	0.09132	0.03063	0.9572	0.9879	0.0	16200.0	22850.0	211300.0	45090.0	0.0	0.0	750.9	33.13	0.0	0.005193	0.04432	0.0	0.2375	0.2181	0.4556	0.9	2.4	3.3	0.0	15.38	8.744	24.12	61.82	45.63	107.5	0.0	0.0	19.23	0.1333	658.9	0.8167	1
0.08617999999999999	0.5449	0.6311	0.2526	0.08297	0.3355	0.1364	0.6388	0.7140000000000001	0.3108	0.1057	0.4165	0.125	726100.0	702700.0	5464000.0	6398000.0	0.0	185400.0	137800.0	614.9	0.0	0.1141	0.4181	0.0	4.5169999999999995	3.6439999999999997	8.161	17.1	13.3	30.1	0.0	23.91	10.85	34.75	91.87	89.95	179.9	0.0	0.0	481.6	0.1333	2582.0	6.082999999999999	0
0.1042	0.5253	0.6296	0.2347	0.03778	0.2724	0.1344	0.6159	0.7024	0.3099	0.0536	0.3626	0.125	510600.0	521800.0	4826000.0	4874000.0	0.0	35890.0	165100.0	504.2	0.0	0.1141	0.4699	0.0	5.025	3.8510000000000004	8.876	22.03	15.23	37.18	0.0	19.42	5.531000000000001	24.95	95.02	33.6	98.2	0.0	0.0	410.4	0.1333	2536.0	8.982999999999999	0
0.1176	0.5134	0.631	0.1169	0.1645	0.2814	0.1569	0.6396	0.7508	0.1424	0.2037	0.3445	0.125	455000.0	473900.0	2905000.0	5092000.0	0.0	35500.0	178200.0	398.5	0.0	0.07067000000000001	0.2632	0.0	2.025	3.221	5.246	8.117	12.62	20.65	0.0	19.03	5.718	24.75	96.77	29.35	100.4	0.0	0.0	625.9	0.1333	2511.0	10.47	0
0.01125	0.3546	0.3658	0.2818	0.2763	0.5581	0.015330000000000002	0.39799999999999996	0.4054	0.3437	0.3337	0.6774	0.0	50090.0	807300.0	2804000.0	1311000.0	0.0	885800.0	750.9	85.43	0.0	0.07748	0.3241	0.0	0.4833	6.4	6.882999999999999	1.5330000000000001	32.03	33.57	0.0	80.81	27.04	107.8	625.5	187.5	722.8	0.08333	0.0	10.17	0.1333	2004.0	0.6333	0
0.00454	0.0352	0.03974	0.375	0.5747	0.9497	0.01098	0.08548	0.09647	0.3902	0.5958	0.9844	0.0	128400.0	415400.0	566400.0	1201000.0	0.0	0.0	750.9	15.35	0.0	0.06598	0.3689	0.0	1.929	3.585	5.513999999999999	11.57	21.23	32.8	0.0	12.11	5.579	17.69	41.37	39.97	81.33	0.0	0.0	9.232999999999999	0.1333	330.6	0.1833	1
0.0768	0.47	0.5468	0.3156	0.1087	0.4243	0.1033	0.5901	0.672	0.3727	0.1427	0.5116	0.0	1891000.0	1233000.0	3870000.0	13760000.0	0.0	0.0	189600.0	430.7	0.0	0.1042	0.5223	0.08333	4.167	2.512	6.678999999999999	25.43	7.117000000000001	29.77	0.0	15.75	2.7060000000000004	18.46	94.82	10.97	98.02	0.0	0.0	559.0	0.1333	2974.0	7.7170000000000005	0
