A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	class
1318.0	455.0	-1.0	586.0	888.0	-1022.0	1856.0	-2282.0	-871.0	-1963.0	479.0	2587.0	109.0	926.0	1893.0	1049.0	-1187.0	2521.0	-614.0	-928.0	0
546.0	2051.0	-231.0	4.0	341.0	-167.0	-374.0	745.0	1241.0	499.0	557.0	788.0	229.0	-244.0	967.0	1668.0	542.0	787.0	828.0	1092.0	1
-884.0	1409.0	-175.0	-153.0	1199.0	862.0	1636.0	1948.0	-282.0	7.0	1549.0	1761.0	712.0	25.0	1432.0	1362.0	-121.0	-991.0	-997.0	-482.0	1
1576.0	-2717.0	-718.0	3724.0	-89.0	794.0	5932.0	244.0	714.0	-951.0	-42.0	1887.0	-1108.0	-413.0	2339.0	1579.0	-695.0	-1583.0	2255.0	2781.0	0
5.0	1747.0	64.0	-876.0	-313.0	-615.0	-2681.0	-159.0	125.0	-279.0	-192.0	-1005.0	-957.0	-495.0	-257.0	-784.0	-2461.0	-178.0	455.0	1453.0	0
259.0	-2302.0	-264.0	1922.0	2652.0	542.0	1091.0	1637.0	-1052.0	-3947.0	-1496.0	-1992.0	-1288.0	221.0	-1591.0	-1933.0	3118.0	-173.0	1714.0	-1846.0	0
1507.0	14.0	-904.0	1236.0	-897.0	205.0	-279.0	519.0	29.0	644.0	2461.0	1018.0	-376.0	1455.0	972.0	246.0	-136.0	499.0	-392.0	-602.0	1
3703.0	-436.0	1544.0	3035.0	254.0	1618.0	-584.0	-289.0	-777.0	1724.0	1805.0	263.0	473.0	542.0	-2236.0	-1.0	361.0	-54.0	1019.0	2409.0	0
-1614.0	759.0	274.0	-253.0	-1515.0	-1921.0	2734.0	229.0	-492.0	382.0	-3352.0	2588.0	-971.0	-715.0	-1794.0	-531.0	-1392.0	-231.0	559.0	-207.0	0
1177.0	1268.0	1523.0	2996.0	705.0	-759.0	2138.0	421.0	-682.0	-555.0	1383.0	455.0	-238.0	-253.0	-923.0	1778.0	-2647.0	-169.0	1134.0	-291.0	0
1164.0	322.0	1742.0	-175.0	-96.0	1831.0	-107.0	1994.0	1369.0	546.0	1896.0	727.0	608.0	-255.0	-895.0	29.0	991.0	22.0	658.0	-1418.0	1
538.0	362.0	-488.0	-905.0	1513.0	1819.0	91.0	1288.0	688.0	2196.0	1585.0	993.0	-751.0	919.0	159.0	379.0	-1321.0	2165.0	1288.0	1198.0	1
-519.0	-822.0	1357.0	1653.0	1151.0	474.0	6.0	1128.0	829.0	857.0	71.0	1913.0	592.0	796.0	717.0	-311.0	-471.0	546.0	979.0	508.0	1
-5354.0	-358.0	-1948.0	1553.0	-385.0	-626.0	-459.0	-1808.0	-709.0	3129.0	-3207.0	125.0	-272.0	175.0	61.0	-898.0	-2605.0	528.0	-2124.0	-4003.0	0
-262.0	904.0	761.0	1203.0	-38.0	-1.0	96.0	-123.0	691.0	1192.0	1359.0	-112.0	1114.0	1743.0	534.0	588.0	-1431.0	1457.0	2586.0	1062.0	1
1754.0	1286.0	783.0	1532.0	-14.0	-606.0	-302.0	975.0	1398.0	902.0	704.0	-1227.0	902.0	595.0	625.0	2002.0	201.0	1584.0	1139.0	1464.0	1
684.0	17.0	833.0	1992.0	1579.0	-942.0	231.0	1132.0	155.0	-766.0	-22.0	-921.0	-178.0	581.0	1754.0	2052.0	623.0	-1676.0	6.0	721.0	1
-2747.0	523.0	392.0	-735.0	-3705.0	-827.0	-2467.0	-479.0	-2165.0	-1163.0	-473.0	-535.0	-4.0	-3468.0	4766.0	-2494.0	-2995.0	841.0	-283.0	-673.0	0
157.0	2487.0	1306.0	47.0	345.0	87.0	654.0	261.0	424.0	-2185.0	-278.0	-302.0	1964.0	-318.0	-903.0	-412.0	841.0	573.0	-976.0	1874.0	1
-694.0	263.0	2745.0	1946.0	895.0	-336.0	1789.0	-1322.0	364.0	1361.0	628.0	-1483.0	-1606.0	715.0	-3667.0	-1653.0	2225.0	-547.0	3685.0	1052.0	0
796.0	-493.0	732.0	-228.0	325.0	-1179.0	1707.0	2995.0	1346.0	636.0	1299.0	149.0	-775.0	1386.0	123.0	79.0	146.0	177.0	2314.0	734.0	1
427.0	864.0	78.0	602.0	111.0	-1268.0	-168.0	-84.0	-5.0	924.0	-1076.0	1138.0	582.0	395.0	5.0	156.0	-307.0	-975.0	508.0	1637.0	1
294.0	-221.0	989.0	1484.0	26.0	522.0	-1148.0	1161.0	-44.0	-366.0	808.0	608.0	779.0	392.0	-456.0	467.0	-478.0	297.0	-89.0	-119.0	1
39.0	-5805.0	1877.0	1054.0	-106.0	-344.0	2691.0	3254.0	1906.0	1845.0	2818.0	634.0	2289.0	747.0	-484.0	594.0	68.0	-711.0	1059.0	1292.0	0
57.0	996.0	-43.0	-167.0	522.0	-116.0	-204.0	-391.0	254.0	2515.0	699.0	181.0	354.0	1521.0	737.0	626.0	41.0	12.0	63.0	274.0	1
-184.0	-141.0	1385.0	1094.0	556.0	1934.0	2365.0	-154.0	479.0	-367.0	1447.0	525.0	549.0	1063.0	-114.0	-306.0	-308.0	449.0	712.0	153.0	1
397.0	1484.0	1162.0	-1605.0	756.0	2267.0	-445.0	114.0	1064.0	2073.0	-575.0	-855.0	-18.0	32.0	2441.0	774.0	-1949.0	652.0	769.0	1518.0	1
1123.0	869.0	1131.0	756.0	-1255.0	1812.0	23.0	1124.0	1886.0	1692.0	1268.0	144.0	1187.0	1361.0	218.0	-1428.0	13.0	1161.0	-194.0	521.0	1
107.0	827.0	-721.0	-243.0	3564.0	-499.0	-3292.0	-1404.0	-915.0	68.0	-1924.0	318.0	-39.0	781.0	1708.0	-4926.0	-2424.0	2972.0	-182.0	232.0	0
2222.0	-1648.0	-873.0	442.0	-13.0	647.0	497.0	1279.0	1894.0	1671.0	-1034.0	642.0	257.0	197.0	127.0	1686.0	912.0	-33.0	176.0	3.0	1
-1007.0	366.0	87.0	45.0	405.0	229.0	-177.0	-126.0	1538.0	-145.0	1623.0	-407.0	611.0	1058.0	1052.0	-799.0	831.0	46.0	39.0	89.0	1
57.0	46.0	-1263.0	2891.0	1145.0	349.0	628.0	214.0	757.0	843.0	-612.0	-937.0	803.0	-65.0	1016.0	339.0	-79.0	-348.0	-1909.0	-2223.0	1
-2248.0	2567.0	-2048.0	-3842.0	-2794.0	3629.0	715.0	1346.0	1794.0	-402.0	445.0	-1702.0	-3361.0	1357.0	1026.0	885.0	-1465.0	-564.0	-189.0	-682.0	0
-3187.0	-43.0	-602.0	-329.0	2008.0	3849.0	-679.0	2762.0	-3192.0	3416.0	2827.0	117.0	278.0	392.0	-1686.0	12.0	401.0	-1382.0	131.0	-178.0	0
-3684.0	2531.0	2691.0	-1839.0	656.0	2258.0	-49.0	-2064.0	-491.0	1668.0	3962.0	-4829.0	-2381.0	-207.0	2317.0	-5.0	1174.0	-642.0	-1935.0	-1193.0	0
-53.0	-187.0	1018.0	17.0	1944.0	39.0	-1366.0	2056.0	507.0	-1748.0	51.0	466.0	597.0	-123.0	2109.0	1939.0	939.0	97.0	-1086.0	116.0	1
1275.0	-738.0	-48.0	1236.0	1017.0	882.0	537.0	1216.0	-616.0	904.0	-782.0	1056.0	1514.0	754.0	167.0	886.0	-1062.0	-129.0	648.0	-1914.0	1
-54.0	988.0	-607.0	1038.0	1464.0	98.0	-455.0	-67.0	-1592.0	-166.0	1399.0	874.0	783.0	-1157.0	1094.0	388.0	-454.0	155.0	101.0	628.0	1
-1486.0	-695.0	1822.0	-443.0	-342.0	-407.0	-88.0	462.0	-861.0	1099.0	-1669.0	78.0	804.0	597.0	1322.0	702.0	663.0	1068.0	767.0	1259.0	1
806.0	394.0	1705.0	965.0	2352.0	-446.0	6.0	17.0	167.0	96.0	108.0	-468.0	-325.0	2566.0	-856.0	1604.0	-926.0	546.0	1156.0	426.0	1
49.0	1966.0	-789.0	2244.0	846.0	997.0	253.0	182.0	4106.0	1791.0	1126.0	-2404.0	-531.0	-1267.0	-1742.0	375.0	747.0	-1033.0	-12.0	-234.0	0
-1547.0	389.0	-1082.0	521.0	2.0	1259.0	1037.0	1175.0	-291.0	1476.0	789.0	1055.0	-457.0	1321.0	703.0	-256.0	348.0	-1357.0	2919.0	786.0	1
2808.0	828.0	557.0	2096.0	653.0	455.0	128.0	1726.0	3.0	-57.0	549.0	276.0	606.0	-1437.0	1829.0	-134.0	-1481.0	1248.0	481.0	466.0	1
-32.0	1487.0	516.0	776.0	2987.0	-1041.0	-471.0	786.0	1002.0	382.0	-835.0	-584.0	-1291.0	1927.0	-108.0	-1172.0	737.0	2193.0	-542.0	-77.0	1
-399.0	-1486.0	61.0	-874.0	9.0	-1219.0	2223.0	1184.0	1098.0	-499.0	-771.0	2026.0	1652.0	-1481.0	892.0	2909.0	-1274.0	-215.0	246.0	456.0	0
647.0	-334.0	1606.0	-789.0	-1319.0	-576.0	713.0	911.0	-404.0	804.0	-737.0	1567.0	1415.0	308.0	303.0	-223.0	-581.0	1498.0	-106.0	706.0	1
1374.0	-157.0	-237.0	-84.0	2187.0	15.0	-48.0	-2305.0	7.0	-5338.0	-3809.0	932.0	-1053.0	-4086.0	-1485.0	-1783.0	-335.0	277.0	946.0	-319.0	0
-998.0	1782.0	308.0	-2472.0	-29.0	-306.0	1199.0	1996.0	-56.0	-242.0	1037.0	511.0	743.0	552.0	1716.0	1254.0	124.0	-1048.0	-145.0	-237.0	1
297.0	376.0	993.0	-756.0	536.0	-183.0	264.0	-486.0	-302.0	116.0	2183.0	4.0	749.0	463.0	1161.0	-116.0	1456.0	-938.0	221.0	372.0	1
545.0	-2099.0	892.0	2335.0	-3438.0	-1179.0	1476.0	283.0	521.0	2426.0	596.0	-107.0	-364.0	-2245.0	272.0	-873.0	-2288.0	69.0	1416.0	0.0	0
3255.0	3842.0	966.0	2273.0	242.0	1316.0	2781.0	-4234.0	-471.0	83.0	1347.0	-666.0	1021.0	2173.0	-1372.0	-216.0	-957.0	-1632.0	-1324.0	903.0	0
143.0	2485.0	-32.0	1337.0	826.0	161.0	126.0	655.0	905.0	-263.0	-162.0	126.0	1302.0	1588.0	-329.0	-144.0	636.0	-678.0	114.0	-96.0	1
888.0	848.0	-76.0	247.0	185.0	-3028.0	-1172.0	-3008.0	2273.0	-1284.0	-1503.0	-4272.0	137.0	-62.0	957.0	3776.0	-1408.0	-2134.0	1506.0	-3067.0	0
51.0	1265.0	1441.0	801.0	292.0	1195.0	882.0	1756.0	-928.0	528.0	509.0	2559.0	706.0	1059.0	576.0	53.0	993.0	627.0	2192.0	181.0	1
-1043.0	-698.0	-2338.0	701.0	939.0	1237.0	-904.0	2205.0	461.0	193.0	-366.0	1915.0	795.0	1097.0	1249.0	1704.0	-227.0	16.0	2152.0	1618.0	1
518.0	1709.0	4857.0	1748.0	-93.0	251.0	-159.0	-5012.0	1252.0	523.0	-2911.0	-2453.0	-2808.0	774.0	512.0	-1231.0	178.0	1715.0	1614.0	2133.0	0
2012.0	-41.0	3131.0	3239.0	1077.0	-235.0	2756.0	-968.0	54.0	-1753.0	-2691.0	993.0	2867.0	2686.0	-1336.0	-9.0	581.0	2158.0	952.0	-3067.0	0
231.0	356.0	-74.0	-129.0	1082.0	101.0	859.0	-262.0	-272.0	256.0	-1511.0	-676.0	262.0	1366.0	-637.0	389.0	-1924.0	391.0	2686.0	-7.0	1
19.0	-316.0	2466.0	-9.0	-281.0	753.0	147.0	926.0	813.0	1578.0	-493.0	6.0	1352.0	798.0	677.0	1641.0	205.0	625.0	1739.0	102.0	1
348.0	907.0	1021.0	597.0	-304.0	1303.0	-95.0	-1276.0	2076.0	191.0	349.0	-915.0	402.0	-1826.0	894.0	-88.0	-257.0	765.0	-2488.0	-452.0	1
2359.0	-1553.0	-1316.0	-2537.0	-1616.0	-659.0	-1041.0	-124.0	-2041.0	-17.0	1091.0	-2351.0	673.0	-449.0	1396.0	3.0	448.0	-817.0	-2703.0	4013.0	0
1257.0	-5.0	3008.0	-1431.0	3668.0	-355.0	-285.0	-1492.0	-2362.0	244.0	524.0	-2149.0	-1537.0	4364.0	3121.0	-1975.0	107.0	1389.0	4708.0	-3401.0	0
-767.0	1492.0	-2227.0	-2065.0	1602.0	-441.0	3068.0	319.0	1292.0	1548.0	308.0	449.0	-27.0	344.0	-308.0	1571.0	499.0	-506.0	59.0	1059.0	0
-2.0	2199.0	1611.0	2769.0	-1893.0	766.0	-52.0	-1843.0	1365.0	-2016.0	-1007.0	-5051.0	-289.0	1811.0	3163.0	1197.0	805.0	-336.0	2677.0	-983.0	0
1376.0	-4743.0	-2161.0	-2241.0	-827.0	-629.0	-847.0	2141.0	-793.0	2225.0	827.0	417.0	-435.0	421.0	-379.0	-3862.0	-39.0	-1927.0	1411.0	-339.0	0
-1203.0	436.0	771.0	1856.0	129.0	-162.0	147.0	1447.0	946.0	1256.0	-967.0	787.0	-243.0	-1627.0	-13.0	1102.0	1225.0	1794.0	659.0	-122.0	1
192.0	272.0	1958.0	-2325.0	15.0	-2955.0	-144.0	-292.0	-2323.0	4208.0	-899.0	177.0	5151.0	-1362.0	-105.0	-1587.0	-1682.0	-428.0	2233.0	63.0	0
907.0	182.0	501.0	635.0	-774.0	-1341.0	572.0	-114.0	6.0	-876.0	532.0	59.0	576.0	-633.0	-858.0	985.0	-767.0	1246.0	1418.0	-324.0	1
1348.0	-109.0	166.0	-1076.0	322.0	126.0	1862.0	1652.0	1832.0	-145.0	112.0	-754.0	-1169.0	2977.0	97.0	-88.0	56.0	1776.0	-978.0	1356.0	1
794.0	1587.0	308.0	942.0	876.0	-1212.0	-213.0	1677.0	-984.0	834.0	728.0	1497.0	-267.0	904.0	561.0	-182.0	1219.0	1163.0	-26.0	2427.0	1
697.0	-3393.0	-475.0	3652.0	-185.0	-541.0	-209.0	-1959.0	-3696.0	-937.0	-291.0	-4376.0	-1724.0	-202.0	-1182.0	813.0	-5105.0	-1088.0	-1713.0	176.0	0
1081.0	104.0	961.0	878.0	156.0	-386.0	705.0	-735.0	442.0	-1007.0	-2297.0	-234.0	1594.0	2247.0	-1423.0	676.0	-754.0	1106.0	-1399.0	-57.0	1
1727.0	104.0	134.0	1634.0	-255.0	648.0	177.0	-447.0	642.0	1033.0	-2555.0	82.0	2512.0	1024.0	358.0	335.0	1534.0	-296.0	444.0	-342.0	1
174.0	-2076.0	-186.0	-889.0	-429.0	-84.0	-77.0	1104.0	889.0	785.0	-938.0	96.0	168.0	207.0	205.0	119.0	3315.0	1022.0	1231.0	335.0	1
-994.0	-128.0	-22.0	2114.0	1557.0	398.0	-473.0	2627.0	4372.0	-121.0	-2676.0	727.0	-1458.0	-3075.0	1435.0	1902.0	-868.0	-4327.0	-1777.0	573.0	0
723.0	36.0	-581.0	97.0	1166.0	-477.0	-65.0	644.0	185.0	716.0	24.0	-809.0	962.0	1702.0	819.0	1403.0	1204.0	46.0	351.0	348.0	1
-856.0	855.0	471.0	189.0	1742.0	769.0	1962.0	1816.0	883.0	-331.0	2203.0	-1208.0	993.0	1335.0	241.0	249.0	-1469.0	-537.0	-617.0	5.0	1
-915.0	1566.0	5564.0	1188.0	62.0	-181.0	-683.0	-3122.0	-1222.0	723.0	462.0	1655.0	-131.0	974.0	1269.0	877.0	-425.0	4801.0	1468.0	179.0	0
2214.0	1622.0	-1281.0	-619.0	1896.0	-1947.0	-221.0	72.0	-1137.0	-2447.0	1184.0	-52.0	12.0	-21.0	-688.0	2648.0	78.0	-1853.0	2502.0	1101.0	0
1814.0	-4.0	-231.0	-855.0	-1029.0	-142.0	-257.0	524.0	1932.0	1664.0	102.0	-1415.0	917.0	1107.0	-938.0	-674.0	1116.0	99.0	-899.0	923.0	1
-335.0	-164.0	971.0	-119.0	-1131.0	1085.0	2181.0	-5.0	1089.0	351.0	132.0	962.0	1869.0	361.0	1285.0	995.0	-238.0	91.0	-675.0	-1403.0	1
3495.0	108.0	-568.0	864.0	-321.0	-142.0	841.0	1687.0	141.0	527.0	1457.0	777.0	1031.0	-84.0	251.0	1448.0	-568.0	415.0	292.0	547.0	1
-898.0	185.0	1503.0	-954.0	-927.0	-45.0	1856.0	792.0	2098.0	405.0	-7.0	1711.0	1747.0	1554.0	414.0	72.0	815.0	-715.0	2576.0	1278.0	1
-89.0	-84.0	96.0	-62.0	637.0	2226.0	1647.0	98.0	1074.0	362.0	-66.0	422.0	864.0	-1337.0	786.0	2127.0	884.0	-413.0	-863.0	761.0	1
1024.0	-583.0	-1335.0	1243.0	1954.0	1223.0	3761.0	1748.0	713.0	-337.0	214.0	-3821.0	2979.0	-333.0	2481.0	-592.0	1415.0	-1168.0	-1634.0	399.0	0
-85.0	944.0	521.0	1702.0	546.0	455.0	943.0	-156.0	802.0	306.0	17.0	531.0	-233.0	-951.0	-1067.0	1645.0	383.0	-151.0	1405.0	-546.0	1
-35.0	-336.0	-572.0	658.0	184.0	1498.0	-1086.0	77.0	316.0	113.0	644.0	296.0	-635.0	1352.0	283.0	-724.0	37.0	961.0	1029.0	-771.0	1
-81.0	-296.0	1352.0	786.0	982.0	-142.0	84.0	1357.0	806.0	-1559.0	344.0	625.0	1718.0	1417.0	-621.0	-1415.0	58.0	-4033.0	-1868.0	-403.0	0
295.0	-3806.0	-1561.0	679.0	4.0	-1664.0	-1688.0	2716.0	-1058.0	1992.0	-184.0	856.0	-411.0	877.0	4354.0	-118.0	2838.0	1173.0	-1722.0	1669.0	0
1204.0	-3983.0	2471.0	24.0	197.0	904.0	2585.0	-1286.0	173.0	-9.0	-212.0	478.0	-2131.0	2218.0	2852.0	-1844.0	-362.0	3239.0	32.0	-4299.0	0
242.0	751.0	-3519.0	1292.0	-24.0	415.0	-1811.0	358.0	4562.0	688.0	-81.0	2635.0	3179.0	1826.0	-111.0	-61.0	2887.0	-4596.0	2253.0	2803.0	0
-1612.0	2735.0	3577.0	-49.0	-296.0	1796.0	-163.0	-2744.0	-2601.0	-1642.0	-797.0	1018.0	1212.0	-1282.0	404.0	1419.0	-399.0	835.0	747.0	-2936.0	0
-1598.0	-3331.0	-1351.0	-1167.0	-626.0	2313.0	1963.0	1664.0	24.0	5541.0	-1552.0	2353.0	114.0	-16.0	3448.0	3135.0	545.0	969.0	1166.0	-1016.0	0
1338.0	1873.0	664.0	425.0	-803.0	1505.0	-857.0	-626.0	-1292.0	1138.0	1596.0	1834.0	1501.0	39.0	2471.0	2072.0	672.0	-1239.0	179.0	871.0	1
-868.0	78.0	79.0	-105.0	726.0	547.0	467.0	1143.0	1373.0	644.0	735.0	-1427.0	897.0	216.0	344.0	433.0	-1267.0	492.0	52.0	525.0	1
-763.0	706.0	-61.0	274.0	132.0	2057.0	-195.0	625.0	547.0	253.0	361.0	124.0	-675.0	1321.0	-1074.0	847.0	114.0	956.0	696.0	-247.0	1
1481.0	-1535.0	1368.0	531.0	-3418.0	-131.0	-43.0	-159.0	1978.0	1212.0	-2865.0	409.0	-94.0	-84.0	858.0	1029.0	1358.0	-718.0	-3277.0	1891.0	0
544.0	1643.0	2174.0	248.0	-693.0	-921.0	1106.0	191.0	12.0	814.0	631.0	312.0	-599.0	448.0	-146.0	-288.0	-164.0	278.0	1151.0	138.0	1
-1206.0	-2506.0	1509.0	-3793.0	-644.0	1364.0	2484.0	928.0	1572.0	2668.0	5575.0	-134.0	-1768.0	224.0	-614.0	-3751.0	-2669.0	408.0	252.0	-3066.0	0
-1095.0	-1404.0	-566.0	606.0	-3914.0	-2509.0	2105.0	-905.0	1908.0	314.0	1007.0	-2991.0	5508.0	-228.0	1839.0	2448.0	-2312.0	3767.0	2897.0	735.0	0
-99.0	-417.0	2193.0	318.0	1486.0	1463.0	-1876.0	89.0	3606.0	1687.0	-9.0	826.0	75.0	-572.0	173.0	601.0	76.0	541.0	906.0	-132.0	1
741.0	322.0	95.0	408.0	-106.0	-183.0	-295.0	121.0	-79.0	1207.0	76.0	443.0	2276.0	-1029.0	92.0	1284.0	-102.0	1171.0	97.0	1594.0	1
-2071.0	187.0	-2413.0	914.0	317.0	1617.0	1079.0	-2439.0	208.0	967.0	516.0	-1891.0	-608.0	-218.0	1294.0	954.0	-13.0	295.0	-758.0	1966.0	0
259.0	25.0	-8.0	77.0	795.0	3039.0	1405.0	-1289.0	-318.0	-327.0	393.0	-336.0	-353.0	145.0	29.0	37.0	-21.0	9.0	841.0	649.0	1
-79.0	76.0	-934.0	135.0	2513.0	1366.0	366.0	-827.0	374.0	72.0	95.0	294.0	343.0	1512.0	-433.0	-1672.0	687.0	101.0	365.0	782.0	1
2518.0	1262.0	-5235.0	-655.0	2485.0	-366.0	-243.0	-868.0	131.0	-3505.0	904.0	1259.0	-678.0	-1822.0	-136.0	112.0	301.0	3075.0	1571.0	329.0	0
-464.0	103.0	-4307.0	-861.0	-2692.0	2881.0	1745.0	-87.0	59.0	896.0	-934.0	-1837.0	948.0	871.0	-1581.0	-2027.0	2271.0	-9.0	-3762.0	-2837.0	0
185.0	1083.0	658.0	-58.0	-858.0	429.0	544.0	-713.0	561.0	1074.0	1445.0	19.0	-374.0	-275.0	301.0	1048.0	-296.0	-432.0	95.0	606.0	1
-1236.0	-636.0	334.0	-331.0	1561.0	11.0	-27.0	371.0	1306.0	237.0	738.0	-559.0	-327.0	1835.0	-386.0	1168.0	57.0	-127.0	-963.0	-742.0	1
397.0	285.0	589.0	-1103.0	1415.0	1901.0	1412.0	1622.0	455.0	-513.0	101.0	-4.0	2119.0	1095.0	1383.0	-269.0	1537.0	2366.0	472.0	-766.0	1
-3736.0	1198.0	-209.0	-1187.0	-758.0	-219.0	3156.0	195.0	-197.0	-2166.0	-2356.0	-2796.0	1382.0	794.0	3149.0	2603.0	-2989.0	226.0	42.0	2348.0	0
358.0	2224.0	446.0	-1356.0	-1087.0	2355.0	658.0	-1354.0	-3082.0	-2934.0	6.0	701.0	-177.0	-4156.0	-547.0	1907.0	-992.0	-1601.0	-624.0	388.0	0
-2818.0	936.0	-982.0	2336.0	1034.0	251.0	799.0	663.0	-1601.0	1436.0	203.0	-548.0	-671.0	-1381.0	1558.0	457.0	-752.0	1967.0	-5217.0	-1328.0	0
-834.0	-2062.0	-2432.0	-1218.0	3051.0	2376.0	-4068.0	986.0	-1874.0	1224.0	-1153.0	663.0	-6873.0	-1545.0	-679.0	514.0	-532.0	4855.0	-1199.0	-494.0	0
2153.0	1055.0	-3855.0	1408.0	-2088.0	-1363.0	1051.0	-988.0	-661.0	-34.0	-905.0	-299.0	282.0	-1571.0	-183.0	2281.0	-512.0	661.0	-625.0	-365.0	0
767.0	1504.0	-1555.0	-38.0	1843.0	-679.0	-693.0	-1616.0	2588.0	-1382.0	1578.0	188.0	-1806.0	-102.0	-1216.0	-11.0	-85.0	-77.0	-182.0	-159.0	0
461.0	77.0	-946.0	-23.0	1455.0	-607.0	523.0	-307.0	-1425.0	164.0	151.0	-2858.0	1164.0	481.0	457.0	2025.0	218.0	3056.0	-2451.0	-122.0	0
285.0	2634.0	1514.0	-1456.0	54.0	1288.0	-1207.0	-208.0	396.0	647.0	1726.0	309.0	136.0	1013.0	513.0	-772.0	-335.0	1218.0	1536.0	-194.0	1
813.0	97.0	186.0	11.0	-272.0	1129.0	213.0	162.0	1376.0	-517.0	527.0	104.0	665.0	49.0	274.0	742.0	94.0	-585.0	664.0	94.0	1
81.0	-871.0	586.0	522.0	2038.0	681.0	1162.0	2005.0	-1267.0	-175.0	628.0	2706.0	-524.0	-1664.0	-173.0	2399.0	-2208.0	-2579.0	-971.0	-74.0	0
2717.0	-1204.0	-1955.0	2984.0	-82.0	-858.0	1127.0	46.0	1052.0	-1498.0	622.0	1098.0	2491.0	2552.0	178.0	-5856.0	-211.0	-901.0	-3692.0	-1129.0	0
721.0	1366.0	-2565.0	481.0	-1495.0	717.0	-396.0	1011.0	-1455.0	-2465.0	1628.0	1134.0	294.0	726.0	1462.0	627.0	-424.0	-942.0	-889.0	3759.0	0
5577.0	2472.0	574.0	-375.0	3.0	968.0	1749.0	1654.0	5118.0	-663.0	3148.0	744.0	-1097.0	3004.0	-481.0	1452.0	2156.0	-1647.0	-294.0	-1279.0	0
64.0	735.0	1898.0	1643.0	551.0	-515.0	687.0	-1599.0	-3421.0	1453.0	161.0	1541.0	385.0	-606.0	2652.0	2216.0	1094.0	863.0	424.0	-42.0	0
1014.0	-119.0	5128.0	5614.0	1661.0	644.0	1034.0	255.0	4682.0	1674.0	893.0	996.0	-2413.0	1464.0	888.0	-22.0	-2088.0	392.0	596.0	1749.0	0
-553.0	-851.0	131.0	-2424.0	-3229.0	-1787.0	-2955.0	282.0	2432.0	-473.0	-2758.0	2693.0	-945.0	-3146.0	-1914.0	-1706.0	899.0	-4945.0	-878.0	-858.0	0
-204.0	-5495.0	-285.0	174.0	401.0	-2058.0	-1242.0	104.0	-2804.0	541.0	-978.0	-14.0	-1278.0	4397.0	666.0	-381.0	-481.0	-475.0	-542.0	1718.0	0
212.0	1425.0	3112.0	1537.0	-502.0	136.0	591.0	-207.0	2302.0	-1434.0	3099.0	1461.0	-413.0	2667.0	1186.0	-2594.0	-845.0	-1725.0	1788.0	0.0	0
945.0	-766.0	144.0	-445.0	307.0	-1984.0	1317.0	125.0	1468.0	1042.0	1175.0	232.0	471.0	997.0	1276.0	1044.0	-497.0	1008.0	96.0	12.0	1
-1553.0	5474.0	2357.0	1123.0	-822.0	345.0	-3538.0	-186.0	-3165.0	-199.0	-4.0	2014.0	-96.0	-836.0	996.0	-577.0	-332.0	593.0	602.0	-2962.0	0
414.0	1229.0	1764.0	-185.0	176.0	2704.0	1228.0	449.0	2711.0	3487.0	-475.0	2607.0	1636.0	341.0	-3428.0	-1698.0	-81.0	-2846.0	161.0	139.0	0
1319.0	2359.0	1713.0	1397.0	342.0	4246.0	-2878.0	-1728.0	1631.0	-1496.0	-3923.0	-74.0	-2731.0	-1111.0	-184.0	155.0	-283.0	802.0	-1334.0	1064.0	0
258.0	721.0	687.0	-454.0	-68.0	75.0	286.0	5.0	-478.0	548.0	-1415.0	-5.0	431.0	614.0	-205.0	23.0	-365.0	1881.0	96.0	195.0	1
2381.0	596.0	195.0	-123.0	2111.0	629.0	206.0	2025.0	-59.0	-892.0	785.0	2086.0	21.0	553.0	1246.0	-171.0	172.0	1105.0	1602.0	1641.0	1
5561.0	-1264.0	188.0	-2538.0	2946.0	-1885.0	2727.0	-356.0	226.0	-404.0	-3124.0	1054.0	-77.0	-1924.0	8.0	2972.0	-516.0	-172.0	-398.0	1796.0	0
1921.0	1315.0	-53.0	1504.0	828.0	-1497.0	1842.0	1607.0	674.0	1798.0	692.0	-379.0	-905.0	-272.0	263.0	-944.0	-312.0	-94.0	-902.0	457.0	1
424.0	807.0	-62.0	927.0	83.0	1265.0	79.0	-1.0	556.0	713.0	-784.0	1016.0	2992.0	-435.0	-886.0	-928.0	3262.0	1272.0	-45.0	-627.0	1
-2599.0	-3749.0	-1528.0	-377.0	-116.0	513.0	803.0	-329.0	2685.0	2318.0	-4258.0	1474.0	1743.0	121.0	-5608.0	1974.0	792.0	-405.0	-3336.0	3126.0	0
602.0	47.0	1071.0	438.0	-66.0	-887.0	-866.0	-1386.0	1352.0	1452.0	-284.0	2492.0	448.0	2794.0	104.0	148.0	291.0	1727.0	-431.0	879.0	1
1025.0	1678.0	229.0	1495.0	-112.0	-361.0	1616.0	-564.0	529.0	-644.0	1856.0	2173.0	872.0	171.0	-515.0	609.0	-946.0	349.0	-58.0	921.0	1
1697.0	127.0	1063.0	96.0	3593.0	449.0	-22.0	1396.0	498.0	-1394.0	574.0	619.0	705.0	76.0	-116.0	768.0	-126.0	642.0	52.0	737.0	1
